geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows,policy
2,51,-151.5934219,63.74298902,-78.66634949,37.5108731,11/02/20 - 11/08/20,36,1064,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,11/02/20 - 11/08/20,881,15519,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,11/02/20 - 11/08/20,768,9228,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,11/02/20 - 11/08/20,3068,73654,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,11/02/20 - 11/08/20,816,12622,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,11/02/20 - 11/08/20,894,16735,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,11/02/20 - 11/08/20,2107,37987,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,11/02/20 - 11/08/20,7317,181263,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,11/02/20 - 11/08/20,9540,131352,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,11/02/20 - 11/08/20,6261,85975,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,11/02/20 - 11/08/20,165,3878,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,11/02/20 - 11/08/20,133,2348,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,11/02/20 - 11/08/20,1773,28400,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,11/02/20 - 11/08/20,1184,17206,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,11/02/20 - 11/08/20,516,6620,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,11/02/20 - 11/08/20,399,5276,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,11/02/20 - 11/08/20,3256,50134,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,11/02/20 - 11/08/20,811,10884,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,11/02/20 - 11/08/20,607,13977,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,11/02/20 - 11/08/20,48310,961945,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,11/02/20 - 11/08/20,1118,25003,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,11/02/20 - 11/08/20,1539,24444,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,11/02/20 - 11/08/20,796,11335,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,11/02/20 - 11/08/20,1086,13045,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,11/02/20 - 11/08/20,1064,14002,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,11/02/20 - 11/08/20,111,2333,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,11/02/20 - 11/08/20,198,2526,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,11/02/20 - 11/08/20,473,7327,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,11/02/20 - 11/08/20,415,7890,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,11/02/20 - 11/08/20,6622,121764,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,11/02/20 - 11/08/20,129,2700,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,11/02/20 - 11/08/20,4930,97709,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,11/02/20 - 11/08/20,48263,751865,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,11/02/20 - 11/08/20,97,1388,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,11/02/20 - 11/08/20,3816,56509,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,11/02/20 - 11/08/20,650,7560,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,11/02/20 - 11/08/20,139,2943,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,11/02/20 - 11/08/20,10448,195951,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,11/02/20 - 11/08/20,267,4565,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,11/02/20 - 11/08/20,5649,76329,0
46,51,-100.2304655,44.43613759,-78.66634949,37.5108731,11/02/20 - 11/08/20,72,1095,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,11/02/20 - 11/08/20,13482,185719,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,11/02/20 - 11/08/20,5559,73902,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,11/02/20 - 11/08/20,333,5765,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,11/02/20 - 11/08/20,154,4048,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,11/02/20 - 11/08/20,2445078,44827927,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,11/02/20 - 11/08/20,639,13902,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,11/02/20 - 11/08/20,24395,426685,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,11/02/20 - 11/08/20,715,12178,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,11/02/20 - 11/08/20,128,2333,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,11/02/20 - 11/08/20,173,11258,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,11/09/20 - 11/15/20,1640,30487,0
51,2,-78.66634949,37.5108731,-151.5934219,63.74298902,11/09/20 - 11/15/20,32,594,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,11/09/20 - 11/15/20,1423,26453,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,11/09/20 - 11/15/20,780,14500,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,11/09/20 - 11/15/20,3967,73747,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,11/09/20 - 11/15/20,1379,25635,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,11/09/20 - 11/15/20,641,11916,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,11/09/20 - 11/15/20,2191,40731,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,11/09/20 - 11/15/20,15029,279392,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,11/09/20 - 11/15/20,14377,267271,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,11/09/20 - 11/15/20,6134,114032,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,11/09/20 - 11/15/20,425,7900,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,11/09/20 - 11/15/20,162,3011,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,11/09/20 - 11/15/20,1605,29837,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,11/09/20 - 11/15/20,1140,21192,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,11/09/20 - 11/15/20,355,6599,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,11/09/20 - 11/15/20,421,7826,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,11/09/20 - 11/15/20,3166,58856,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,11/09/20 - 11/15/20,1082,20114,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,11/09/20 - 11/15/20,336,6246,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,11/09/20 - 11/15/20,30127,560068,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,11/09/20 - 11/15/20,875,16266,0
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,11/09/20 - 11/15/20,1254,23312,0
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,11/09/20 - 11/15/20,431,8012,0
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,11/09/20 - 11/15/20,701,13031,0
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,11/09/20 - 11/15/20,1011,18794,0
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,11/09/20 - 11/15/20,161,2993,0
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,11/09/20 - 11/15/20,244,4536,0
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,11/09/20 - 11/15/20,2044,37998,0
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,11/09/20 - 11/15/20,186,3457,0
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,11/09/20 - 11/15/20,3100,57629,0
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,11/09/20 - 11/15/20,319,5930,0
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,11/09/20 - 11/15/20,3758,69862,0
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,11/09/20 - 11/15/20,38899,723141,0
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,11/09/20 - 11/15/20,100,1859,0
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,11/09/20 - 11/15/20,3008,55919,0
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,11/09/20 - 11/15/20,710,13199,0
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,11/09/20 - 11/15/20,191,3550,0
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,11/09/20 - 11/15/20,9030,167869,0
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,11/09/20 - 11/15/20,135,2509,0
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,11/09/20 - 11/15/20,9564,177797,0
51,46,-78.66634949,37.5108731,-100.2304655,44.43613759,11/09/20 - 11/15/20,105,1951,0
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,11/09/20 - 11/15/20,25679,477378,0
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,11/09/20 - 11/15/20,5056,93992,0
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,11/09/20 - 11/15/20,375,6971,0
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,11/09/20 - 11/15/20,104,1933,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,11/09/20 - 11/15/20,2400928,44633822,0
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,11/09/20 - 11/15/20,649,12065,0
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,11/09/20 - 11/15/20,9061,168446,0
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,11/09/20 - 11/15/20,390,7250,0
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,11/09/20 - 11/15/20,187,3476,0
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,11/09/20 - 11/15/20,70,1301,0
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,11/09/20 - 11/15/20,2332,25415,0
2,51,-151.5934219,63.74298902,-78.66634949,37.5108731,11/09/20 - 11/15/20,115,3433,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,11/09/20 - 11/15/20,811,14727,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,11/09/20 - 11/15/20,831,9556,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,11/09/20 - 11/15/20,3290,80498,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,11/09/20 - 11/15/20,935,15480,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,11/09/20 - 11/15/20,817,16478,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,11/09/20 - 11/15/20,1937,35769,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,11/09/20 - 11/15/20,7241,189676,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,11/09/20 - 11/15/20,10826,151306,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,11/09/20 - 11/15/20,5950,81352,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,11/09/20 - 11/15/20,235,5420,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,11/09/20 - 11/15/20,172,3088,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,11/09/20 - 11/15/20,1909,31266,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,11/09/20 - 11/15/20,951,14046,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,11/09/20 - 11/15/20,489,6441,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,11/09/20 - 11/15/20,354,4877,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,11/09/20 - 11/15/20,3020,46752,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,11/09/20 - 11/15/20,789,10510,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,11/09/20 - 11/15/20,467,10856,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,11/09/20 - 11/15/20,46072,977719,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,11/09/20 - 11/15/20,1188,27646,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,11/09/20 - 11/15/20,1600,26036,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,11/09/20 - 11/15/20,784,13196,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,11/09/20 - 11/15/20,1048,12737,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,11/09/20 - 11/15/20,1157,15530,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,11/09/20 - 11/15/20,170,3658,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,11/09/20 - 11/15/20,201,2661,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,11/09/20 - 11/15/20,425,6733,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,11/09/20 - 11/15/20,401,7830,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,11/09/20 - 11/15/20,4658,89087,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,11/09/20 - 11/15/20,194,4070,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,11/09/20 - 11/15/20,5175,108668,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,11/09/20 - 11/15/20,51174,792169,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,11/09/20 - 11/15/20,134,2022,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,11/09/20 - 11/15/20,3780,56952,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,11/09/20 - 11/15/20,747,8667,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,11/09/20 - 11/15/20,237,5047,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,11/09/20 - 11/15/20,11996,231550,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,11/09/20 - 11/15/20,252,4887,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,11/09/20 - 11/15/20,5602,75797,0
46,51,-100.2304655,44.43613759,-78.66634949,37.5108731,11/09/20 - 11/15/20,41,636,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,11/09/20 - 11/15/20,14180,195864,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,11/09/20 - 11/15/20,6105,79891,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,11/09/20 - 11/15/20,365,6741,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,11/09/20 - 11/15/20,101,2803,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,11/09/20 - 11/15/20,2400928,44633822,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,11/09/20 - 11/15/20,870,19069,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,11/09/20 - 11/15/20,24793,444361,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,11/09/20 - 11/15/20,810,13985,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,11/09/20 - 11/15/20,110,2034,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,11/09/20 - 11/15/20,245,16610,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,11/16/20 - 11/22/20,1905,36780,0
51,2,-78.66634949,37.5108731,-151.5934219,63.74298902,11/16/20 - 11/22/20,52,1003,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,11/16/20 - 11/22/20,1549,29907,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,11/16/20 - 11/22/20,776,14982,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,11/16/20 - 11/22/20,3708,71591,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,11/16/20 - 11/22/20,1346,25987,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,11/16/20 - 11/22/20,854,16488,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,11/16/20 - 11/22/20,1832,35371,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,11/16/20 - 11/22/20,13970,269724,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,11/16/20 - 11/22/20,15788,304825,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,11/16/20 - 11/22/20,6052,116848,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,11/16/20 - 11/22/20,550,10619,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,11/16/20 - 11/22/20,177,3417,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,11/16/20 - 11/22/20,1651,31876,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,11/16/20 - 11/22/20,1405,27126,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,11/16/20 - 11/22/20,270,5213,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,11/16/20 - 11/22/20,487,9402,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,11/16/20 - 11/22/20,2909,56165,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,11/16/20 - 11/22/20,1283,24771,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,11/16/20 - 11/22/20,337,6506,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,11/16/20 - 11/22/20,25927,500583,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,11/16/20 - 11/22/20,983,18979,0
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,11/16/20 - 11/22/20,1022,19732,0
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,11/16/20 - 11/22/20,378,7298,0
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,11/16/20 - 11/22/20,625,12067,0
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,11/16/20 - 11/22/20,1107,21373,0
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,11/16/20 - 11/22/20,162,3127,0
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,11/16/20 - 11/22/20,219,4228,0
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,11/16/20 - 11/22/20,1711,33035,0
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,11/16/20 - 11/22/20,313,6043,0
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,11/16/20 - 11/22/20,3670,70858,0
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,11/16/20 - 11/22/20,276,5328,0
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,11/16/20 - 11/22/20,3571,68946,0
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,11/16/20 - 11/22/20,39840,769207,0
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,11/16/20 - 11/22/20,80,1544,0
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,11/16/20 - 11/22/20,3126,60355,0
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,11/16/20 - 11/22/20,708,13669,0
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,11/16/20 - 11/22/20,276,5328,0
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,11/16/20 - 11/22/20,7290,140751,0
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,11/16/20 - 11/22/20,261,5039,0
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,11/16/20 - 11/22/20,10028,193614,0
51,46,-78.66634949,37.5108731,-100.2304655,44.43613759,11/16/20 - 11/22/20,164,3166,0
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,11/16/20 - 11/22/20,24830,479403,0
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,11/16/20 - 11/22/20,5893,113778,0
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,11/16/20 - 11/22/20,550,10619,0
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,11/16/20 - 11/22/20,179,3456,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,11/16/20 - 11/22/20,2346675,45308246,0
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,11/16/20 - 11/22/20,464,8958,0
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,11/16/20 - 11/22/20,8661,167221,0
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,11/16/20 - 11/22/20,433,8360,0
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,11/16/20 - 11/22/20,206,3977,0
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,11/16/20 - 11/22/20,72,1390,0
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,11/16/20 - 11/22/20,2296,25246,0
2,51,-151.5934219,63.74298902,-78.66634949,37.5108731,11/16/20 - 11/22/20,77,2396,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,11/16/20 - 11/22/20,820,15026,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,11/16/20 - 11/22/20,815,9993,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,11/16/20 - 11/22/20,3270,80428,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,11/16/20 - 11/22/20,822,14807,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,11/16/20 - 11/22/20,1336,27913,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,11/16/20 - 11/22/20,2016,37813,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,11/16/20 - 11/22/20,6996,182598,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,11/16/20 - 11/22/20,11527,169045,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,11/16/20 - 11/22/20,6543,90997,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,11/16/20 - 11/22/20,190,4417,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,11/16/20 - 11/22/20,160,2885,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,11/16/20 - 11/22/20,1823,30335,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,11/16/20 - 11/22/20,1168,17702,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,11/16/20 - 11/22/20,529,7078,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,11/16/20 - 11/22/20,426,5929,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,11/16/20 - 11/22/20,2849,45618,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,11/16/20 - 11/22/20,1361,18703,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,11/16/20 - 11/22/20,408,9849,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,11/16/20 - 11/22/20,42983,932567,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,11/16/20 - 11/22/20,1187,28385,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,11/16/20 - 11/22/20,1766,30471,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,11/16/20 - 11/22/20,517,8507,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,11/16/20 - 11/22/20,1063,13126,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,11/16/20 - 11/22/20,1118,15507,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,11/16/20 - 11/22/20,125,2736,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,11/16/20 - 11/22/20,201,2587,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,11/16/20 - 11/22/20,536,8645,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,11/16/20 - 11/22/20,350,7125,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,11/16/20 - 11/22/20,4414,82560,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,11/16/20 - 11/22/20,144,3271,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,11/16/20 - 11/22/20,5144,109749,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,11/16/20 - 11/22/20,47075,751718,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,11/16/20 - 11/22/20,149,2245,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,11/16/20 - 11/22/20,4109,64612,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,11/16/20 - 11/22/20,715,8880,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,11/16/20 - 11/22/20,276,6070,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,11/16/20 - 11/22/20,10304,203296,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,11/16/20 - 11/22/20,176,3724,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,11/16/20 - 11/22/20,5731,79545,0
46,51,-100.2304655,44.43613759,-78.66634949,37.5108731,11/16/20 - 11/22/20,80,1250,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,11/16/20 - 11/22/20,12959,180507,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,11/16/20 - 11/22/20,5968,81042,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,11/16/20 - 11/22/20,300,5291,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,11/16/20 - 11/22/20,153,4419,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,11/16/20 - 11/22/20,2346675,45308246,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,11/16/20 - 11/22/20,958,21811,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,11/16/20 - 11/22/20,24050,440666,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,11/16/20 - 11/22/20,781,13890,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,11/16/20 - 11/22/20,126,2452,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,11/16/20 - 11/22/20,175,12263,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,11/23/20 - 11/29/20,2501,48653,0
51,2,-78.66634949,37.5108731,-151.5934219,63.74298902,11/23/20 - 11/29/20,90,1750,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,11/23/20 - 11/29/20,1941,37759,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,11/23/20 - 11/29/20,764,14862,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,11/23/20 - 11/29/20,3746,72872,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,11/23/20 - 11/29/20,1482,28830,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,11/23/20 - 11/29/20,1546,30075,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,11/23/20 - 11/29/20,3537,68807,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,11/23/20 - 11/29/20,11819,229921,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,11/23/20 - 11/29/20,23186,451049,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,11/23/20 - 11/29/20,9775,190158,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,11/23/20 - 11/29/20,577,11224,0
